id,title,genre_ids,overview,release_date,vote_average,vote_count,poster_path,original_language,cast,director
22538,Scott Pilgrim vs. the World,None,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",2010-08-12,7.5,8129,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,en,"['Michael Cera', 'Mary Elizabeth Winstead', 'Ellen Wong']",Edgar Wright
16646,Русский ковчег,None,"A ghost and a French marquis wander through the Winter Palace in St Petersburg, encountering scenes from many different periods of its history.",2002-05-22,7.257,479,/ceEMxpXrbWo823I3KZlS5t54Nwo.jpg,ru,"['Sergey Dreyden', 'Mariya Kuznetsova', 'Leonid Mozgovoy']",Aleksandr Sokurov
4147,Road to Perdition,None,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",2002-07-12,7.352,3768,/loSpBeirRfTPJ3cMIqpQArstGhh.jpg,en,"['Tom Hanks', 'Tyler Hoechlin', 'Paul Newman']",Sam Mendes
11600,Redacted,None,"A fictional documentary discusses the effects the Iraq war has had on soldiers and local people through interviews with members of an American military unit, the media, and local Iraqis.",2007-11-16,6.0,176,/ofXlW8FtBGVGSgRiaOIfnzR5koU.jpg,en,"['Izzy Diaz', 'Rob Devaney', 'Ty Jones']",Brian De Palma
1059128,Queer,None,"1950. William Lee, an American expat in Mexico City, spends his days almost entirely alone, except for a few contacts with other members of the small American community. His encounter with Eugene Allerton, an expat former soldier, new to the city, shows him, for the first time, that it might be finally possible to establish an intimate connection with somebody.",2024-11-27,6.66,381,/xe4b2TMciLKA1C0JlhWxb4ENLln.jpg,en,"['Daniel Craig', 'Drew Starkey', 'Jason Schwartzman']",Luca Guadagnino
536743,Queen & Slim,None,"While on a forgettable first date together in Ohio, a black man and a black woman are pulled over for a minor traffic infraction. The situation escalates, with sudden and tragic results.",2019-11-27,7.138,712,/qfIJOmsiBcum6EGosiy5gTF6ihk.jpg,en,"['Daniel Kaluuya', 'Jodie Turner-Smith', 'Bokeem Woodbine']",Melina Matsoukas
49475,La Chatte à deux têtes,None,"A tale set in a decaying Parisian porn theatre, where within its dark confines, male patrons -- soldiers, transvestites, married men -- regularly engage in anonymous sex acts. In the ticket booth of the theatre, a wise Italian woman serves as benevolent gatekeeper, observing -- but never judging -- the proceedings occurring under her watchful eyes. One day, one of her regulars engages her in a conversation that leads to an unusual friendship, as these two worldly souls share their common experiences.",2002-11-20,5.864,22,/rbIKG3YWvJg96XTRRGssArKH1yC.jpg,fr,"['Vittoria Scognamiglio', 'Jacques Nolot', 'Sébastien Viala']",Jacques Nolot
792307,Poor Things,None,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",2023-12-07,7.7,4847,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,en,"['Emma Stone', 'Mark Ruffalo', 'Willem Dafoe']",Yorgos Lanthimos
12429,崖の上のポニョ,None,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",2008-07-19,7.7,4498,/yp8vEZflGynlEylxEesbYasc06i.jpg,ja,"['Yuria Kozuki', 'Hiroki Doi', 'George Tokoro']",Hayao Miyazaki
435614,Playground,None,"Ezra finds himself dealing with the loss of his younger brother in a rather unconventional way. On route to the funeral service he (and his bike) are taken hostage by a gang of forest dwelling children. In return for his release Ezra must help them fix their rocket ship. However, in the process of doing so, he finds an escape from the grief.",2017-01-17,0.0,0,/1P5E6BbbgkvSkUe8CeNpmW5hV2v.jpg,en,"['Chris Kendall', 'Zachary Loonie', 'India Brown']",Sammy Paul
58,Pirates of the Caribbean: Dead Man's Chest,None,"Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.",2006-07-06,7.367,16456,/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg,en,"['Johnny Depp', 'Orlando Bloom', 'Keira Knightley']",Gore Verbinski
10189,Pineapple Express,None,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,2008-08-06,6.639,3952,/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg,en,"['Seth Rogen', 'James Franco', 'Gary Cole']",David Gordon Green
789910,Pina,None,"How would Nature feel if she was a woman, living in Rome? An asocial, weird woman Pina hates rubbish and loves nature. One day she bumps into a blind man and feels some connection with him. Pina invites him for a walk to The Magic Forest, which really exist only in her imagination. They become closer as they they walk and she describes fantastic creatures that live in the Forest around them. Can they get over the distance and fear that separates each of them from each other and the rest of the world? And in the end, did she really exist? Or was it all in his imagination?",2019-09-03,0.0,0,/lAnjPCNAKJkk76JbKl2FuXGC7nz.jpg,it,"['Bruno Di Chiara', 'Marzia Pellegrino', 'Gaia Lo Vecchio']",Yulia Shuvchinskaya
635731,Pig,None,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,2021-07-16,6.661,1557,/1InMm4Mbjx8wCKvIy5gglo5i3HN.jpg,en,"['Nicolas Cage', 'Alex Wolff', 'Adam Arkin']",Michael Sarnoski
749004,Petite Maman,None,"After the death of her beloved grandmother, eight-year-old Nelly meets a strangely familiar girl her own age in the woods. Instantly forming a connection with this mysterious new friend, Nelly embarks on a fantastical journey of discovery which helps her come to terms with this newfound loss.",2021-06-02,7.146,408,/fxl2ARZO2vRfUGDfqSz2bostauE.jpg,fr,"['Joséphine Sanz', 'Gabrielle Sanz', 'Nina Meurisse']",Céline Sciamma
976893,PERFECT DAYS,None,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.",2023-11-10,7.765,1536,/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg,ja,"['Koji Yakusho', 'Tokio Emoto', 'Arisa Nakano']",Wim Wenders
109525,Pariah,None,"An interracial couple is attacked and the woman is gang-raped in a random attack. This prompts the woman to commit suicide and the man decides to seek revenge from the inside by joining the gang. However, once inside he learns of the reasons (poverty, social rejection) for their existence and starts developing a kinship until he is asked to kill someone to prove his loyalty.",1998-01-17,6.7,20,/bcLFz3TKrOvhkzKFRdGzniWEtVj.jpg,en,"['JJ Snyder', 'Damon Jones']",Randolph Kret
129734,Paradies: Glaube,None,"For Anna Maria, paradise lies with Jesus, and she devotes her time to door-to-door missionary work. One day after years of absence, her husband, an Egyptian Muslim confined to a wheelchair, comes home—and soon prayers are replaced by fighting.",2012-08-29,6.534,116,/5BczhbPMZDOBr8NxXCQHx3j0MQp.jpg,de,"['Maria Hofstätter', 'Nabil Saleh', 'Natalija Baranova']",Ulrich Seidl
50270,Paprika,None,"Mimma starts working in Madame Colette’s brothel to help her boyfriend financially. There she is rechristened “Paprika,” and falls in love with her first client, naval officer Franco. Despite this attraction, she begins her climb through the sex trade, residing in Italy’s most illustrious brothels.",1991-02-13,7.1,539,/bHhahk58bvWaq7ZlUU3aX3Sz124.jpg,it,"['Debora Caprioglio', 'Stéphane Ferrara', 'Martine Brochard']",Tinto Brass
587792,Palm Springs,None,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",2020-07-10,7.34,3337,/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg,en,"['Andy Samberg', 'Cristin Milioti', 'J.K. Simmons']",Max Barbakow
13073,Palindromes,None,"Aviva is thirteen, awkward and sensitive. Her mother Joyce is warm and loving, as is her father, Steve, a regular guy who does have a fierce temper from time to time. The film revolves around her family, friends and neighbors.",2005-03-09,6.2,160,/yqcNYtm3F7GhCgAnTcQslKzMFOf.jpg,en,"['Ellen Barkin', 'Stephen Adly Guirgis', 'Sharon Wilkins']",Todd Solondz
691214,Pacifiction,None,"Island of Tahiti. French government official De Roller is a calculating man with impeccable manners, capable of dealing with both high society and the locals he frequents in shady joints.",2022-09-02,6.343,140,/kc4SFgb4sHkdzbcRxKCT9Dk6vg9.jpg,fr,"['Benoît Magimel', 'Pahoa Mahagafanau', 'Marc Susini']",Albert Serra
89456,Hors Satan,None,"Along the Côte d'Opale, near a hamlet, with its dunes and marshes, lives a mysterious wanderer from nowhere who struggles along, poaches, prays and builds fires...",2011-10-19,6.627,67,/6Fe4M4wqvdBr7B4P4E3v62lpTEv.jpg,fr,"['David Dewaele', 'Alexandra Lemâtre', 'Christophe Bon']",Bruno Dumont
152603,Only Lovers Left Alive,None,"A depressed musician reunites with his lover in the desolate streets of Detroit. Though their romance has endured several centuries, it is tested by the arrival of her capricious and unpredictable younger sister.",2013-12-12,7.214,2270,/6xY2MhYjFPb4xU3KlBJcFAJmMsF.jpg,en,"['Tilda Swinton', 'Tom Hiddleston', 'Anton Yelchin']",Jim Jarmusch
747779,Un beau matin,None,"With a father suffering from neurodegenerative disease, a young woman lives with her eight-year-old daughter. While struggling to secure a decent nursing home, she runs into an unavailable friend with whom she embarks on an affair.",2022-10-05,6.473,146,/ekqrjI2w1xl7Q3OdexkFLz38BG8.jpg,fr,"['Léa Seydoux', 'Pascal Greggory', 'Melvil Poupaud']",Mia Hansen-Løve
436343,Testről és lélekről,None,"Two introverted people find out by pure chance that they share the same dream every night. They are puzzled, incredulous, a bit frightened. As they hesitantly accept this strange coincidence, they try to recreate in broad daylight what happens in their dream.",2017-03-02,7.2,566,/uguWEoZelSSckxgiQctlkZ6gpfU.jpg,hu,"['Alexandra Borbély', 'Morcsányi Géza', 'Réka Tenki']",Ildikó Enyedi
450530,Oasis,None,A Scottish chaplain embarks on an epic journey through space. Based on Michel Faber's 'The Book Of Strange New Things'.,2017-03-17,7.4,20,/z6xugLPukxof4VE7k8J7cQzuER6.jpg,en,"['Richard Madden', 'Flora Spencer-Longhurst', 'Moshidi Motshegwa']",Kevin Macdonald
72721,Nostalgia de la luz,None,"In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime.",2010-10-27,7.4,158,/62dxABTMRYgrMwK8nUvXzTITcR.jpg,es,"['Gaspar Galaz', 'Lautaro Núñez', 'Luís Henríquez']",Patricio Guzmán
660709,Viens je t'emmène,None,"Clermont-Ferrand, central France. Médéric meets and falls in love with middle-aged sex worker Isadora, who is married. When the city center is the scene of a terrorist attack, Selim, a young, homeless guy, provokes a wave of paranoia by taking refuge in Médéric's building. Sympathizing with Selim, crazy about Isadora, Mederic's life suddenly turns into a mess.",2022-03-02,5.9,49,/bR4qc1oBE66dcHKKp8Nq7huht7L.jpg,fr,"['Jean-Charles Clichet', 'Noémie Lvovsky', 'Iliès Kadri']",Alain Guiraudie
1232493,لا أرض أخرى,None,This film made by a Palestinian-Israeli collective shows the destruction of the occupied West Bank's Masafer Yatta by Israeli soldiers and the alliance which develops between the Palestinian activist Basel and Israeli journalist Yuval.,2024-11-01,7.997,178,/s7XYieuZg9kMe07i9VI4bfGN4Pw.jpg,ar,"['Basel Adra', 'Yuval Abraham', 'Farisa Abu Aram']",Rachel Szor
974521,Khers nist,None,"Iranian director Jafar Panahi, who has been barred from leaving the country, arrives at a village on the Iran-Turkey border to supervise a film based on a real-life couple seeking passports to Europe being shot in Turkey, but both his stay and the production run into trouble.",2022-10-06,6.8,113,/AqxE1Pm7EmnhKDe6pXBJF4sHLMU.jpg,fa,"['Jafar Panahi', 'Naser Hashemi', 'Vahid Mobaser']",Jafar Panahi
797457,Nitram,None,"Based on true events, ""Nitram"" lives with his parents in suburban Australia in the mid-90s. He lives a life of isolation and frustration at never fitting in. As his anger grows, he begins a slow descent into a nightmare that culminates in the most heinous of acts.",2021-09-30,7.0,179,/j9dGkbHpSM254QhoLNxetvszcHa.jpg,en,"['Caleb Landry Jones', 'Judy Davis', 'Anthony LaPaglia']",Justin Kurzel
595671,Never Rarely Sometimes Always,None,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.,2020-03-13,7.158,538,/7yiSyQhhjTFphhfCUcn05tCQxyG.jpg,en,"['Sidney Flanigan', 'Talia Ryder', 'Théodore Pellerin']",Eliza Hittman
129670,Nebraska,None,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",2013-09-21,7.443,1813,/o1t2Mw18EEBnl8v4Nby3PFjxnM1.jpg,en,"['Bruce Dern', 'Will Forte', 'June Squibb']",Alexander Payne
322,Mystic River,None,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,2003-10-07,7.746,6967,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,en,"['Sean Penn', 'Tim Robbins', 'Kevin Bacon']",Clint Eastwood
20,My Life Without Me,None,A fatally ill mother with only two months to live creates a list of things she wants to do before she dies without telling her family of her illness.,2003-03-07,6.061,476,/pFEtVPW88pWflYV84UFL0h1iJr3.jpg,en,"['Sarah Polley', 'Amanda Plummer', 'Scott Speedman']",Isabel Coixet
